West Siloam Springs,36.1759,-94.5978,OK
Cayuga,39.9474,-87.4644,IN
Lonaconing,39.566,-78.979,MD
Golden Shores,34.7819,-114.4777,AZ
Trabuco Canyon,33.6782,-117.5939,CA
Yellville,36.2289,-92.686,AR
Alamance,36.0285,-79.489,NC
Keaau,19.6233,-155.0483,HI
Grantsburg,45.7813,-92.6836,WI
Germantown,38.5552,-89.5412,IL
Seven Points,32.3291,-96.2142,TX
Hurley,30.6638,-88.4994,MS
Grabill,41.2094,-84.9681,IN
Lake Ketchum,48.2823,-122.3423,WA
Berry Creek,39.6314,-121.4052,CA
Perry,39.0732,-95.3866,KS
Salix,40.2964,-78.7594,PA
St. Leo,28.3363,-82.2588,FL
Kensington,40.7932,-73.7222,NY
Five Points,30.2225,-82.6465,FL
Rainbow Lakes,40.875,-74.4535,NJ
Airport,37.6337,-120.972,CA
Pomeroy,46.4738,-117.5964,WA
East Camden,33.6084,-92.7443,AR
Sleepy Hollow Lake,42.3034,-73.8086,NY
Cerro Gordo,39.8892,-88.7346,IL
Atoka,32.7783,-104.3931,NM
Fort Thompson,44.0527,-99.4079,SD
Sturgeon,40.3834,-80.2153,PA
Los Alamos,34.7419,-120.2746,CA
Magnolia,34.896,-78.0541,NC
Delevan,42.4912,-78.4796,NY
Ladoga,39.9167,-86.7989,IN
Center Point,31.2524,-92.2099,LA
Oglethorpe,32.2934,-84.0625,GA
Brickerville,40.2226,-76.2863,PA
Newell,40.6175,-80.5997,WV
Audubon Park,38.205,-85.727,KY
Gettysburg,45.006,-99.9539,SD
Heritage Bay,26.2837,-81.6629,FL
Clay City,39.2772,-87.1128,IN
Lyles,35.9195,-87.345,TN
Ellerslie,32.6341,-84.7978,GA
Friedens,40.0449,-79.0028,PA
Bolivar,39.3241,-77.7517,WV
Shawneetown,37.7157,-88.1866,IL
Herlong,40.1417,-120.1397,CA
Big Bend,42.9021,-88.2121,WI
Ashland,39.8886,-90.0078,IL
Palmarejo,18.3149,-66.2925,PR
Inman,38.2323,-97.7715,KS
Big Rock,41.7668,-88.5265,IL
Susitna North,62.1281,-149.8593,AK
Stanberry,40.2166,-94.5381,MO
Newburg,43.4321,-88.0477,WI
Renville,44.7908,-95.2048,MN
Fayette,41.6727,-84.3284,OH
Wetherington,39.3633,-84.3767,OH
Joanna,34.4149,-81.8086,SC
Fruitland,41.3475,-91.1288,IA
Beaverton,43.8809,-84.4883,MI
Fincastle,36.4038,-84.048,TN
Lake Bryan,30.718,-96.4669,TX
Friars Point,34.3679,-90.6379,MS
Jones Valley,40.6999,-122.2405,CA
Osceola Mills,40.8525,-78.2699,PA
Cedar Ridge,38.066,-120.2737,CA
Wagener,33.6512,-81.3625,SC
Bradford Woods,40.6369,-80.0809,PA
Rupert,37.9649,-80.687,WV
Northfield,38.2857,-85.6363,KY
Grace,42.5756,-111.73,ID
Quinebaug,42.0107,-71.937,CT
Bon Aqua Junction,35.9281,-87.3124,TN
Bradford,41.3944,-71.7541,RI
Lone Oak,35.2007,-85.3685,TN
Riley,39.299,-96.8277,KS
Oakland,33.9868,-80.4972,SC
Windsor,39.9163,-76.584,PA
Carey,43.3097,-113.9444,ID
New Sarpy,29.9809,-90.3832,LA
Weidman,43.7014,-84.9745,MI
North Ballston Spa,43.0194,-73.8516,NY
Waymart,41.5866,-75.4047,PA
Wetumka,35.2412,-96.2385,OK
Camp Hill,32.8002,-85.6536,AL
Stanleytown,36.7514,-79.9524,VA
China Spring,31.6492,-97.3048,TX
Monarch Mill,34.7161,-81.5847,SC
Athena,45.8133,-118.4926,OR
Madisonville,30.4003,-90.1653,LA
Marissa,38.2501,-89.7746,IL
Playita Cortada,17.982,-66.4402,PR
East Vineland,39.4805,-74.9158,NJ
Galesville,38.8379,-76.5514,MD
Poplar Plains,41.1714,-73.3771,CT
Warrensburg,39.932,-89.0628,IL
Lexington,30.4148,-97.0094,TX
Winnebago,43.7645,-94.1702,MN
Biglerville,39.9303,-77.2462,PA
New London,32.2687,-94.9296,TX
Cambridge,43.0071,-89.0214,WI
Ardmore,35.0031,-86.8548,TN
Houston,40.2494,-80.211,PA
Sanford,37.2574,-105.9007,CO
Surf City,39.6646,-74.1711,NJ
Martinsville,39.3381,-87.8814,IL
Alto,34.4649,-83.5727,GA
Gillett,44.8897,-88.3063,WI
Wendover,40.7241,-114.025,UT
Millbourne,39.9637,-75.2528,PA
Bushyhead,36.4596,-95.5164,OK
Prosperity,34.2121,-81.5329,SC
Mansfield,37.1102,-92.5804,MO
Edgerton,43.8753,-96.1305,MN
Hilldale,41.2869,-75.836,PA
Captains Cove,38.0003,-75.4173,VA
Grand Coulee,47.9392,-119.0029,WA
Union Springs,42.8457,-76.6909,NY
Farmersburg,39.2525,-87.3807,IN
Silver Summit,40.7489,-111.514,UT
Barbourmeade,38.2986,-85.6009,KY
Central Aguirre,17.9559,-66.2265,PR
Maxwell,39.2771,-122.1946,CA
Las Palmas II,26.2032,-97.7395,TX
Benton,35.1749,-84.6516,TN
Westfield,43.8851,-89.4926,WI
Lavalette,38.3224,-82.4479,WV
Velva,48.0582,-100.9329,ND
Palmer,26.0703,-97.6342,TX
Duenweg,37.0841,-94.4119,MO
Keewatin,47.4005,-93.0828,MN
Paducah,34.0144,-100.3038,TX
Olmito,26.0233,-97.5379,TX
Belle,38.2848,-91.7217,MO
Conestee,34.7638,-82.3497,SC
Creighton,42.4649,-97.9071,NE
Walnut,34.9497,-88.9236,MS
Orangeville,39.2309,-111.0592,UT
Edina,40.168,-92.1732,MO
Munday,33.4471,-99.624,TX
Galena,38.3513,-85.9372,IN
Iraan,30.9129,-101.9001,TX
Green Valley,44.039,-103.1116,SD
Weissport East,40.8369,-75.6864,PA
Kotlik,63.0305,-163.553,AK
Shullsburg,42.5733,-90.2348,WI
Lakewood Club,43.3761,-86.2563,MI
Lluveras,18.038,-66.9037,PR
Sunman,39.2373,-85.0931,IN
Curtice,41.616,-83.3743,OH
Georgetown,41.2494,-73.4343,CT
Loyal,44.7366,-90.4956,WI
Upper Lake,39.1655,-122.9052,CA
Tellico Plains,35.3665,-84.2982,TN
Westport,39.1767,-85.5746,IN
Pandora,40.9474,-83.9567,OH
Altoona,34.0308,-86.3179,AL
St. Anne,41.023,-87.7179,IL
New York Mills,46.5198,-95.3732,MN
New London,45.2974,-94.9478,MN
Onsted,42.0061,-84.1893,MI
Duluth,45.7838,-122.647,WA
Rincón,18.3389,-67.2515,PR
Bonnie Brae,41.5999,-88.0343,IL
Deville,31.3398,-92.1389,LA
Pueblito del Río,18.228,-65.8615,PR
Flippin,36.2773,-92.5935,AR
Potomac Heights,38.5988,-77.1371,MD
Buhler,38.1384,-97.7704,KS
Farmland,40.1895,-85.1273,IN
Lakeport,32.405,-94.7102,TX
North Redington Beach,27.8213,-82.819,FL
Julesburg,40.9849,-102.2627,CO
Del Rey,36.6565,-119.5981,CA
Moreland,43.2195,-112.4378,ID
Cape Charles,37.257,-76.0093,VA
Kettleman City,36.0089,-119.9629,CA
Talpa,36.3421,-105.5923,NM
Round Lake,42.9376,-73.7958,NY
Saucier,30.6237,-89.1432,MS
Wolcott,40.7589,-87.042,IN
Raubsville,40.6295,-75.2024,PA
Orocovis,18.2258,-66.3902,PR
Stoneville,36.4653,-79.9064,NC
West Fairview,40.2777,-76.9196,PA
Thomas,35.7452,-98.7451,OK
Crosby,48.9162,-103.2966,ND
Coon Rapids,41.8747,-94.6785,IA
Trafalgar,39.4124,-86.1499,IN
Plano,36.8772,-86.4165,KY
Coldstream,38.3144,-85.5264,KY
Haverford College,40.0081,-75.3065,PA
Granville South,40.0521,-82.5415,OH
Twin Grove,40.4857,-89.0993,IL
Bayboro,35.1474,-76.7692,NC
Ladd,41.381,-89.2147,IL
Fairview Park,39.6821,-87.4143,IN
Arapahoe,40.3052,-99.898,NE
Clay,37.4763,-87.8202,KY
Astor,29.1635,-81.5349,FL
Laupahoehoe,19.9723,-155.2345,HI
Shelton,40.7784,-98.7294,NE
Prospect,40.454,-83.1847,OH
Van Buren,37.0082,-91.0113,MO
Del Rio,37.7432,-121.0084,CA
Willow Creek,40.9385,-123.6412,CA
Rock Island,47.3733,-120.142,WA
Wallace,30.0303,-90.6569,LA
Columbus,35.2656,-82.1976,NC
Belhaven,35.5428,-76.6232,NC
China Grove,29.393,-98.3443,TX
Morse,30.1221,-92.4985,LA
Conehatta,32.4601,-89.2785,MS
Sunnyside,31.2406,-82.3411,GA
Webberville,42.6643,-84.1797,MI
Springdale,35.2902,-81.1449,NC
Grandview,35.9635,-94.9979,OK
Oak Grove Heights,36.1271,-90.5085,AR
Leland Grove,39.7787,-89.6838,IL
Frazeysburg,40.1191,-82.1177,OH
McMillin,47.1286,-122.2374,WA
March ARB,33.8888,-117.2776,CA
Mallory,37.7302,-81.8243,WV
Fivepointville,40.1828,-76.0554,PA
Boyce,31.3907,-92.67,LA
Ruckersville,38.2314,-78.3756,VA
New Hope,42.3693,-123.359,OR
Brilliant,34.0256,-87.7691,AL
Woodward,41.8528,-93.9207,IA
Bridgehampton,40.9427,-72.3101,NY
Coleman,43.7588,-84.5869,MI
New Castle Northwest,41.0221,-80.3566,PA
Twisp,48.3619,-120.1171,WA
Osceola,38.0458,-93.6972,MO
Dilkon,35.3606,-110.3155,AZ
Kaaawa,21.5485,-157.8534,HI
Pacific City,45.2054,-123.9536,OR
Pahoa,19.496,-154.9453,HI
Pirtleville,31.3614,-109.5662,AZ
Greenback,35.6487,-84.1725,TN
Adrian,43.6332,-95.9329,MN
Clark,44.8809,-97.7348,SD
Mitchell,38.7631,-90.0816,IL
Greenup,38.5578,-82.8191,KY
Tahoe Vista,39.2478,-120.0533,CA
Redington Beach,27.8128,-82.8096,FL
Cumings,29.5836,-95.7966,TX
Litchfield,42.0413,-84.7578,MI
Indian Shores,27.8536,-82.8438,FL
Country Club Hills,38.7208,-90.2751,MO
Highland,36.2657,-91.5186,AR
Upton,44.1039,-104.6362,WY
Edmore,43.4073,-85.0367,MI
Amargosa Valley,36.5424,-116.4877,NV
Aetna Estates,39.7381,-104.6732,CO
Newville,40.1702,-77.4016,PA
Shoal Creek,33.4328,-86.6071,AL
West Van Lear,37.7852,-82.7891,KY
Omega,31.3389,-83.595,GA
South Uniontown,39.8939,-79.7465,PA
Colbert,33.8579,-96.5059,OK
Milford,40.6278,-87.6963,IL
Sabana Eneas,18.081,-67.0852,PR
Bellerose,40.7243,-73.7167,NY
Little Round Lake,45.9699,-91.3662,WI
Plattsburgh West,44.6837,-73.5037,NY
Hotchkiss,38.799,-107.7133,CO
Canaan,42.0347,-73.3322,CT
Culver,41.2166,-86.4243,IN
Dover Beaches South,39.9539,-74.0806,NJ
Millersport,39.898,-82.5387,OH
Oskaloosa,39.2158,-95.3145,KS
Mustang Ridge,30.0574,-97.6851,TX
Bethesda,40.0164,-81.0727,OH
Auxvasse,39.0174,-91.8958,MO
La Honda,37.3182,-122.2651,CA
Forkland,32.6489,-87.8671,AL
Manton,44.4114,-85.401,MI
Heidelberg,40.3914,-80.0923,PA
Cinnamon Lake,40.9835,-82.1914,OH
Puget Island,46.1743,-123.383,WA
Wyanet,41.361,-89.5828,IL
Geneva,40.5975,-84.9568,IN
Mineville,44.0933,-73.5246,NY
Somerville,30.346,-96.5311,TX
Muscoda,43.1872,-90.4333,WI
Pasatiempo,37.0034,-122.0265,CA
Yaurel,18.03,-66.056,PR
Elwood,39.5731,-74.7148,NJ
Archie,38.4809,-94.351,MO
Watson,30.5749,-90.9508,LA
Rosanky,29.9537,-97.3065,TX
Rosedale,30.4429,-91.4601,LA
Chinook,48.5902,-109.2319,MT
Talahi Island,32.0331,-80.976,GA
Maywood Park,45.5524,-122.5617,OR
Manawa,44.4613,-88.9204,WI
Conrad,42.2234,-92.8741,IA
Arenas Valley,32.7765,-108.203,NM
Pioneer,38.4337,-120.586,CA
West Chatham,41.6804,-69.9918,MA
Crawford,33.8831,-83.1551,GA
Branchville,33.2517,-80.8161,SC
Bolinas,37.9177,-122.7095,CA
Tubac,31.6111,-111.0586,AZ
Darien Downtown,41.0768,-73.4699,CT
Mazon,41.2417,-88.4231,IL
Wamac,38.4973,-89.1457,IL
Pamplico,33.9957,-79.5698,SC
Blue Mountain,34.6739,-89.0262,MS
Fruitport,43.1248,-86.1561,MI
Verona,38.8122,-84.6649,KY
Wildwood,35.7999,-83.8685,TN
Mapleton,46.8915,-97.0533,ND
Crandon Lakes,41.1234,-74.8403,NJ
Berry Hill,36.1196,-86.7673,TN
Ceredo,38.3961,-82.5535,WV
Ohkay Owingeh,36.044,-106.0565,NM
Medford,44.1685,-93.2472,MN
Helena Flats,48.2863,-114.2369,MT
Magnolia,40.653,-81.2928,OH
Cornwells Heights,40.0771,-74.9517,PA
Caraway,35.7597,-90.3222,AR
Fort Totten,47.9716,-98.9971,ND
Shongopovi,35.8195,-110.5331,AZ
Bryn Athyn,40.1411,-75.0674,PA
Campti,31.898,-93.1158,LA
Tallaboa Alta,18.0504,-66.702,PR
Leupp,35.2966,-111.0028,AZ
Pender,42.1108,-96.7113,NE
White Hall,39.424,-80.1889,WV
Burwell,41.7801,-99.1342,NE
Coyote Acres,27.7132,-98.1346,TX
Peggs,36.0673,-95.0718,OK
Vardaman,33.8822,-89.1778,MS
West Kittanning,40.8125,-79.5312,PA
Dunlap,41.8523,-95.6009,IA
Suffield,41.0204,-81.3471,OH
Tok,63.329,-143.0379,AK
Bangor,43.8937,-90.9934,WI
Merryville,30.7571,-93.5246,LA
Glen Ellen,38.3564,-122.5412,CA
Great Neck Gardens,40.797,-73.7225,NY
Yosemite Valley,37.7407,-119.5779,CA
Hallstead,41.9616,-75.7471,PA
Fairacres,32.3047,-106.8367,NM
Pleak,29.4842,-95.8119,TX
Whitaker,40.4007,-79.8863,PA
Springville,42.047,-91.4542,IA
Carter,32.9139,-97.7343,TX
Brooklyn,42.8524,-89.3723,WI
Schoolcraft,42.117,-85.6337,MI
Orlinda,36.5938,-86.7015,TN
Avimor,43.7758,-116.2571,ID
Anton,33.8113,-102.1622,TX
Princeton,40.3966,-93.5884,MO
Central Garage,37.7458,-77.1316,VA
Loretto,40.5086,-78.6349,PA
Lincoln,38.394,-93.3313,MO
New Hartford Center,41.8802,-72.9753,CT
Tresckow,40.916,-75.9656,PA
Chapman,38.9746,-97.0236,KS
Genesee,46.5516,-116.9284,ID
Eaton Estates,41.3061,-82.0114,OH
Millport,33.5586,-88.0817,AL
Ruch,42.2314,-123.0403,OR
Lincoln Center,39.043,-98.1468,KS
Six Shooter Canyon,33.3569,-110.7719,AZ
East Sumter,33.9261,-80.295,SC
Valmeyer,38.3064,-90.2979,IL
Energy,37.774,-89.0244,IL
Chebanse,41.0057,-87.9098,IL
Warren,42.4948,-89.9913,IL
Dunes City,43.9079,-124.0985,OR
Byng,34.8657,-96.6678,OK
Central City,42.2023,-91.5247,IA
Timpson,31.9065,-94.3971,TX
Craig,55.4918,-133.1165,AK
Cando,48.4872,-99.2026,ND
Fellsburg,40.1842,-79.8269,PA
Sycamore,31.6711,-83.6352,GA
Tombstone,31.7234,-110.0798,AZ
West Mayfield,40.7802,-80.3387,PA
Lowry Crossing,33.1711,-96.5443,TX
McClure,40.7078,-77.3107,PA
Georgetown,39.7179,-105.6942,CO
Moenkopi,36.1125,-111.2212,AZ
Prentiss,31.5995,-89.8746,MS
Sargent,28.7966,-95.6465,TX
Belmont Estates,38.4464,-78.9228,VA
Gore,35.5418,-95.1129,OK
Quinnesec,45.803,-87.9958,MI
Edmundson,38.7351,-90.3658,MO
Hiller,40.0069,-79.9049,PA
Ak-Chin Village,33.0197,-112.0808,AZ
Fulton,28.0706,-97.0429,TX
Mount Gilead,35.2163,-80.005,NC
Lenape Heights,40.7633,-79.5217,PA
Garrochales,18.4572,-66.5675,PR
Langley,48.0337,-122.4084,WA
Pembroke,37.3219,-80.6365,VA
Waukomis,36.2842,-97.9005,OK
Five Points,35.0154,-79.3513,NC
Bradford,36.0737,-88.8163,TN
Tolar,32.3895,-97.919,TX
Pinewood Estates,30.1692,-94.3207,TX
Palestine,39.0016,-87.6125,IL
Frankston,32.0561,-95.5043,TX
Mansfield,35.0635,-94.2373,AR
Theresa,43.5164,-88.4541,WI
Cañoncito,35.5388,-105.8391,NM
Mentone,41.174,-86.0382,IN
Gold Hill,42.4358,-123.0527,OR
Warren,40.6878,-85.425,IN
Piney View,37.835,-81.1275,WV
Talkeetna,62.2994,-149.9601,AK
Juno Ridge,26.8491,-80.0632,FL
Ash Flat,36.2365,-91.6067,AR
Sheldon,40.771,-87.5657,IL
Wanatah,41.4305,-86.8926,IN
Springville,37.194,-81.3999,VA
West Blocton,33.1186,-87.1253,AL
Norlina,36.4451,-78.1952,NC
East Mountain,32.6008,-94.8525,TX
South Point,25.8729,-97.383,TX
Oriskany,43.1568,-75.3335,NY
Maud,33.3299,-94.3461,TX
Lakeview,32.5239,-93.8297,LA
Claysburg,40.2915,-78.4514,PA
Riner,37.0676,-80.4405,VA
Laurens,42.8475,-94.848,IA
Stiles,40.6666,-75.5072,PA
Iola,44.5091,-89.1249,WI
Ponderay,48.3092,-116.539,ID
Harmony,41.8964,-71.6052,RI
Darrington,48.2546,-121.6031,WA
Divernon,39.5707,-89.6547,IL
Lake Park,43.4468,-95.3261,IA
New Vienna,39.3255,-83.6941,OH
Boston Heights,41.2539,-81.509,OH
Bannockburn,42.1932,-87.8695,IL
Pecos,35.5757,-105.6784,NM
Princeton,43.8526,-89.1305,WI
Republic,39.9664,-79.8768,PA
Rutledge,33.6263,-83.6112,GA
Highland,39.8603,-95.2649,KS
McCullom Lake,42.368,-88.2965,IL
La Plata,40.0242,-92.4914,MO
Runge,28.8859,-97.7134,TX
Preston,43.6726,-92.0828,MN
White Cloud,43.5541,-85.772,MI
Dike,42.4641,-92.6255,IA
Geronimo,34.4831,-98.3877,OK
Skagway,59.4566,-135.2927,AK
Goodhue,44.3994,-92.6255,MN
Felton,39.0127,-75.5765,DE
Playa Fortuna,18.3759,-65.746,PR
Haven,37.9016,-97.7831,KS
Ivey,32.9092,-83.2983,GA
Brown City,43.2115,-82.988,MI
Pomona,38.6108,-95.4529,KS
Elgin,44.1258,-92.2478,MN
Darmstadt,38.0938,-87.5793,IN
Due West,34.3335,-82.3885,SC
Duncansville,40.4263,-78.4303,PA
Pocono Ranch Lands,41.1747,-74.9555,PA
Somis,34.2652,-118.9984,CA
Camanche North Shore,38.2442,-120.9538,CA
Piedmont,44.2136,-103.3717,SD
Randolph AFB,29.5302,-98.2788,TX
Blair,44.3083,-91.2426,WI
Flordell Hills,38.7174,-90.2648,MO
Eton,34.8282,-84.7655,GA
McAlisterville,40.6381,-77.273,PA
Glandorf,41.0279,-84.0791,OH
New Sharon,41.4701,-92.651,IA
Pickens,32.8913,-89.9696,MS
Kean University,40.6791,-74.2314,NJ
Tower City,40.5884,-76.553,PA
Fanning Springs,29.5873,-82.9245,FL
Fairland,36.7513,-94.8472,OK
Sleepy Hollow,44.2327,-105.4309,WY
Sand Point,55.3227,-160.4834,AK
Roseland,30.7646,-90.5114,LA
Boley,35.4904,-96.4795,OK
North Apollo,40.5938,-79.5563,PA
Royalton,45.8302,-94.2931,MN
Wayne,38.2301,-82.4415,WV
Ashton,44.0734,-111.4482,ID
Cambalache,18.3577,-65.8841,PR
Banks Springs,32.0764,-92.085,LA
Lake Medina Shores,29.6383,-98.9869,TX
Pen Mar,39.7243,-77.5151,PA
Obion,36.2647,-89.1948,TN
Gueydan,30.0291,-92.5071,LA
Califon,40.7193,-74.8371,NJ
Strodes Mills,40.5488,-77.6751,PA
Harvard,40.6201,-98.0961,NE
Lannon,43.1521,-88.1605,WI
Eclectic,32.6387,-86.0387,AL
Fruitdale,37.3116,-121.9357,CA
Cave Spring,34.1081,-85.3388,GA
Salem,43.7229,-97.3893,SD
Chesapeake,38.4298,-82.4489,OH
Kingston,42.1008,-88.7619,IL
Queen Anne,38.9021,-76.6973,MD
Sunriver,43.8815,-121.4368,OR
Greene,42.8968,-92.8041,IA
Faison,35.1164,-78.136,NC
Remerton,30.8441,-83.3085,GA
Delta Junction,64.0603,-145.7058,AK
Swifton,35.8245,-91.1294,AR
Lyons,44.7777,-122.6098,OR
Woodsboro,39.5328,-77.3097,MD
Swede Heaven,48.2829,-121.7136,WA
Colfax,44.997,-91.7264,WI
Cottonwood,44.6105,-95.6721,MN
Tunica,34.6881,-90.3809,MS
West Swanzey,42.8707,-72.3225,NH
Woodbury,32.9849,-84.5819,GA
Fall Branch,36.4161,-82.6242,TN
North Grosvenor Dale,41.9862,-71.9033,CT
Peabody,38.1683,-97.1043,KS
Lexington,43.2671,-82.5374,MI
Newark,33.005,-97.4856,TX
Oceana,37.6927,-81.6324,WV
Pomona Park,29.5015,-81.5936,FL
Kellyville,35.9528,-96.2003,OK
Griswold,41.2343,-95.1394,IA
Clifton,40.9348,-87.9343,IL
Dixon,37.5134,-87.6959,KY
Petersburg,41.8993,-83.7136,MI
Mill Neck,40.8839,-73.5582,NY
Sacred Heart University,41.2215,-73.2442,CT
Redwater,33.3585,-94.2551,TX
Waitsburg,46.2698,-118.1509,WA
Iva,34.3071,-82.6636,SC
Balfour,35.3494,-82.4825,NC
Henning,35.682,-89.577,TN
Lindsay,33.6418,-97.2186,TX
Kibler,35.4268,-94.2358,AR
Bouse,33.8984,-113.9962,AZ
Point Lookout,40.5906,-73.5796,NY
Bruceton,36.0349,-88.2466,TN
Johnsonville,33.815,-79.4443,SC
Bogata,33.4699,-95.2136,TX
Hydro,35.5483,-98.5795,OK
Sand Ridge,43.2553,-76.2294,NY
Bear Rocks,40.1289,-79.4649,PA
Lake Winnebago,38.8234,-94.3612,MO
Loving,32.2862,-104.0976,NM
Culebra,18.3105,-65.3029,PR
Andrews,40.8604,-85.6023,IN
Passapatanzy,38.2942,-77.3266,VA
Indian Lake,38.0935,-91.4529,MO
Kent City,43.2202,-85.7539,MI
Kaibab Estates West,35.2762,-112.5018,AZ
Skyline-Ganipa,35.0361,-107.6162,NM
Basin City,46.589,-119.1566,WA
Mapleton,42.1673,-95.7909,IA
Friend,40.6505,-97.2838,NE
Candor,35.2964,-79.7323,NC
Jennerstown,40.1635,-79.061,PA
Buchanan,37.5212,-79.6893,VA
Williamstown,40.5809,-76.617,PA
Saegertown,41.7165,-80.1364,PA
Animas,18.4457,-66.6364,PR
Vernon Valley,41.2396,-74.4833,NJ
Frederic,45.6548,-92.4646,WI
McElhattan,41.1543,-77.3522,PA
Silverado Resort,38.3536,-122.2556,CA
Beloit,40.9196,-80.9964,OH
Challenge-Brownsville,39.4646,-121.2633,CA
Collinwood,35.1746,-87.7442,TN
Wiggins,40.2286,-104.0724,CO
Catahoula,30.2126,-91.7126,LA
San Antonio,28.3395,-82.2786,FL
Martin,43.1749,-101.7323,SD
Luck,45.5718,-92.4666,WI
Carbonville,39.6268,-110.8332,UT
Conashaugh Lakes,41.3041,-74.9933,PA
Despard,39.2874,-80.3158,WV
Baltic,43.7603,-96.7371,SD
La Cygne,38.3479,-94.7613,KS
Mesita,35.0026,-107.3122,NM
Stem,36.1963,-78.72,NC
Fort Loudon,39.9219,-77.9073,PA
Asotin,46.3366,-117.0414,WA
Malaga,36.6816,-119.7318,CA
Boyceville,45.0427,-92.0384,WI
Blue Ridge,34.8666,-84.3218,GA
South Dos Palos,36.9707,-120.6467,CA
Kearney Park,32.5897,-90.3158,MS
Lake Linden,47.1939,-88.4054,MI
Rincón,18.15,-66.1569,PR
Chico,33.296,-97.7986,TX
Taylors Falls,45.4121,-92.6644,MN
Yoncalla,43.6003,-123.2875,OR
Rock Springs,35.6188,-108.8345,NM
Whitewater,33.9356,-116.6873,CA
Siletz,44.7219,-123.9187,OR
Elbow Lake,45.9902,-95.9791,MN
Cullen,32.9699,-93.4464,LA
Garland,34.7859,-78.3947,NC
Wolfhurst,40.069,-80.781,OH
LaBarque Creek,38.4162,-90.6777,MO
Southmont,35.6535,-80.2702,NC
Beech Island,33.4288,-81.8905,SC
Ridgeway,36.5781,-79.8583,VA
Chisholm,44.4916,-70.1923,ME
Santee,33.4801,-80.4852,SC
Rodney Village,39.1283,-75.5396,DE
Castle Hill,37.8747,-122.0585,CA
New Columbia,41.0424,-76.8764,PA
Sophia,37.7117,-81.2525,WV
Gretna,30.5929,-84.6876,FL
Kings Mills,39.3586,-84.2504,OH
Las Ollas,18.0142,-66.4207,PR
Terre Hill,40.1592,-76.0508,PA
Fort Ashby,39.4973,-78.7646,WV
Toledo,39.2728,-88.2419,IL
Cologne,39.4933,-74.6091,NJ
Villisca,40.9298,-94.981,IA
Verdi,39.5142,-119.9772,NV
Hart,34.3857,-102.115,TX
St. Martins,38.5942,-92.3312,MO
Linden,35.6123,-87.8429,TN
Limon,39.2653,-103.6857,CO
Mount Ida,34.5509,-93.6309,AR
Onancock,37.7102,-75.7434,VA
Avonmore,40.5272,-79.4693,PA
Atglen,39.9473,-75.9754,PA
Third Lake,42.3709,-88.0122,IL
Mahnomen,47.3147,-95.9673,MN
Fairhope,40.115,-79.8388,PA
Cross Plains,32.1271,-99.1658,TX
Arlington,31.4383,-84.7253,GA
Lambert,34.2006,-90.2845,MS
Centreville,41.9213,-85.5259,MI
Riddle,42.9542,-123.3644,OR
Winchester,38.9436,-83.654,OH
Mariposa,37.4912,-119.9722,CA
Wooster,35.1998,-92.4503,AR
Atwood,39.8101,-101.0418,KS
Kenwood Estates,26.6276,-80.1153,FL
Carrollton,33.2619,-88.0951,AL
Reeds Spring,36.7402,-93.3797,MO
Tunnel Hill,34.8496,-85.0393,GA
Chetopa,37.0376,-95.0923,KS
Centre Grove,39.3628,-75.1351,NJ
Big River,34.1393,-114.3604,CA
Bromley,39.0801,-84.5629,KY
Timberlane,42.3372,-88.8696,IL
Millers Falls,42.5792,-72.4925,MA
Sweetser,40.5687,-85.767,IN
Sanborn,43.1451,-78.8777,NY
Harleigh,40.9862,-75.9703,PA
Meeker,35.4855,-96.8951,OK
Lovington,39.7151,-88.6337,IL
Sea Ranch,38.7165,-123.4527,CA
Naco,31.3431,-109.9336,AZ
Olcott,43.3292,-78.7171,NY
Shafer,45.3901,-92.7531,MN
Tyndall,42.9899,-97.8642,SD
Orange Blossom,37.8097,-120.7115,CA
North Haverhill,44.0915,-72.0236,NH
Astoria,40.2279,-90.3565,IL
Urbancrest,39.9017,-83.0859,OH
Richlandtown,40.4724,-75.3212,PA
West Kennebunk,43.4142,-70.581,ME
Trappe,38.6634,-76.0518,MD
Desoto Acres,27.3823,-82.5167,FL
Assumption,39.518,-89.0478,IL
North Enid,36.4458,-97.8634,OK
Concord,42.1762,-84.6456,MI
Woodbury Center,41.5439,-73.2048,CT
Malvern,41.0038,-95.5842,IA
Weeki Wachee Gardens,28.5375,-82.6208,FL
Woodsville,44.1423,-72.0256,NH
Rossville,40.3814,-87.6699,IL
Bellevue,42.4443,-85.0187,MI
Bradner,41.3237,-83.4363,OH
Hondah,34.086,-109.9149,AZ
Berlin,40.5545,-81.7998,OH
West Milton,41.0186,-76.8765,PA
Clarence,41.8858,-91.0581,IA
Marshallton,40.7853,-76.5366,PA
Crenshaw,34.5047,-90.1946,MS
Chevy Chase View,39.0192,-77.081,MD
Johnstonville,40.3791,-120.584,CA
Gassaway,38.6702,-80.7717,WV
Botkins,40.4587,-84.1782,OH
Bethany Beach,38.5391,-75.066,DE
Mound City,40.1365,-95.2337,MO
Cottage City,38.9384,-76.9492,MD
Dunnavant,33.4977,-86.5421,AL
Windsor,39.4389,-88.5953,IL
Groveton,31.0572,-95.1268,TX
Ninnekah,34.964,-97.9447,OK
Palm Beach Shores,26.7775,-80.0367,FL
Minturn,39.5463,-106.3871,CO
Royalton,40.1873,-76.7269,PA
Blowing Rock,36.1298,-81.6706,NC
